# Statistics for grouped trace points from trace_group_id 133
# column 1: trace set id
# column 2: node count
# column 3: average
# column 4: std. dev
# column 5: min()
# column 6: max()
# column 7: minDev (deviation from average value computed for each ts)
# column 8: maxDev (deviation from average value computed for each ts)
# column 9: count()


# Index 0: Results for GlobalizePositions_Cntl
1531 	512 	1.23573e+06 	267283 	1.03211e+06 	2.9881e+06 	-486487 	472632 	410624
1532 	512 	1.21712e+06 	255044 	1.03998e+06 	2.71797e+06 	-578359 	390818 	410624
1533 	512 	1.23281e+06 	265377 	1.03092e+06 	2.774e+06 	-584189 	370192 	410624
1534 	512 	1.21819e+06 	251392 	1.04499e+06 	2.74801e+06 	-551028 	441516 	410624
1535 	512 	1.2291e+06 	256009 	1.02305e+06 	2.72989e+06 	-557199 	393852 	410624
1536 	512 	1.23024e+06 	264296 	1.04404e+06 	2.78902e+06 	-448030 	438363 	410624
1537 	512 	1.22144e+06 	227376 	1.03903e+06 	2.4662e+06 	-473873 	321807 	410624
1538 	512 	1.22043e+06 	251990 	1.03498e+06 	2.74801e+06 	-483944 	416128 	410624


# Index 1: Results for P2_InitialBarrier
1531 	512 	0 	0 	0 	0 	0 	0 	410624
1532 	512 	0 	0 	0 	0 	0 	0 	410624
1533 	512 	0 	0 	0 	0 	0 	0 	410624
1534 	512 	0 	0 	0 	0 	0 	0 	410624
1535 	512 	0 	0 	0 	0 	0 	0 	410624
1536 	512 	0 	0 	0 	0 	0 	0 	410624
1537 	512 	0 	0 	0 	0 	0 	0 	410624
1538 	512 	0 	0 	0 	0 	0 	0 	410624


# Index 2: Results for P2_KSpace_Control
1531 	512 	1.23034e+07 	335013 	1.1946e+07 	1.4082e+07 	-2.21494e+06 	1.07118e+06 	410624
1532 	512 	1.22714e+07 	318925 	1.19359e+07 	1.39019e+07 	-2.46463e+06 	1.12927e+06 	410624
1533 	512 	1.23023e+07 	330599 	1.19562e+07 	1.3937e+07 	-2.08876e+06 	1.03501e+06 	410624
1534 	512 	1.22858e+07 	333832 	1.1945e+07 	1.38979e+07 	-2.26804e+06 	1.1064e+06 	410624
1535 	512 	1.22791e+07 	327762 	1.19171e+07 	1.3845e+07 	-2.31946e+06 	1.11476e+06 	410624
1536 	512 	1.22807e+07 	327572 	1.19219e+07 	1.38021e+07 	-1.89326e+06 	1.18071e+06 	410624
1537 	512 	1.22789e+07 	316585 	1.19221e+07 	1.37081e+07 	-1.64255e+06 	1.11182e+06 	410624
1538 	512 	1.22776e+07 	327814 	1.19548e+07 	1.3819e+07 	-2.32353e+06 	919435 	410624


# Index 3: Results for P2_Simtick_Loop_Control
1531 	512 	2.00633e+07 	1.78397e+07 	1.61951e+07 	2.11037e+08 	-601662 	610219 	410624
1532 	512 	2.00249e+07 	1.52721e+07 	1.62549e+07 	1.89806e+08 	-568867 	541435 	410624
1533 	512 	2.00218e+07 	1.77499e+07 	1.62301e+07 	1.99836e+08 	-573828 	554299 	410624
1534 	512 	2.0062e+07 	1.86799e+07 	1.62089e+07 	2.04734e+08 	-538072 	565587 	410624
1535 	512 	2.00295e+07 	1.85119e+07 	1.61881e+07 	1.98741e+08 	-476847 	474924 	410624
1536 	512 	2.00743e+07 	1.94086e+07 	1.61281e+07 	2.17322e+08 	-476166 	437230 	410624
1537 	512 	2.00542e+07 	1.86011e+07 	1.617e+07 	2.17603e+08 	-508946 	504293 	410624
1538 	512 	2.00487e+07 	1.68212e+07 	1.6185e+07 	1.85124e+08 	-481941 	484919 	410624


# Index 4: Results for P3ME_ForwardFFT_Control
1531 	512 	4.47054e+06 	222044 	3.89981e+06 	4.96793e+06 	-569522 	439916 	410624
1532 	512 	4.45963e+06 	221075 	3.9022e+06 	4.915e+06 	-554845 	430117 	410624
1533 	512 	4.48688e+06 	225249 	3.88384e+06 	4.97508e+06 	-602054 	447642 	410624
1534 	512 	4.4725e+06 	221957 	3.896e+06 	4.987e+06 	-587626 	439581 	410624
1535 	512 	4.46104e+06 	223521 	3.91388e+06 	4.9541e+06 	-569196 	488218 	410624
1536 	512 	4.46804e+06 	217768 	3.90506e+06 	4.92501e+06 	-573113 	442381 	410624
