# column 1: replicas 
# column 2: numOfnodes
# column 3: time/ts (seconds)
1	32	0.213160 
4	128	0.237768 
16	512	 0.212497 
32	1024	 0.224293
64	2048	 0.223
128	4096	0.203835
256	8192	0.2035
