# Column 1: numofProcs
# Column 2: 128^3 FFT execution time (seconds)
# Column 3: 64^3 FFT execution time (seconds)
# Column 4: 32^3 FFT execution time (seconds)
1 	 1.101391		 0.099693	9.9664e-3
8	 0.185359		 0.023036	2.225e-3
16	 0.091767		 0.011105	1.262e-3
32	 0.039987		 0.005126	6.79e-4
64	 0.02172		 0.002939	4.18e-4
128	 0.011021		 0.001582	2.98e-4
256	 0.005611		 0.000872	2.74e-4
512	 0.00310		 0.000631	2.37e-4
1024	 0.002040		 0.000506	2.45e-4
2048	 0.001506		 0.000487
