128 128 128 1 0.3245
128 128 128 2 0.2431
128 128 128 4 0.1491
128 128 128 8 0.1031
128 128 128 16 0.1207
128 128 128 32 0.1031
128 128 128 64 0.0615
128 128 128 128 0.064
128 128 128 256 0.064


256 256 256 8 1.1952
256 256 256 16 1.0668
256 256 256 32 0.8963
256 256 256 64 0.5306
256 256 256 128 0.3557
256 256 256 256 0.238
256 256 256 512 0.242
