# TraceSetId:Name:Value
# 1806:fft_x:128
# 1806:fft_y:128
# 1806:fft_z:128
# 1806:p_x:8
# 1806:p_y:8
# 1806:p_z:8
# 1806:source_id:51646
# 1806:vox_x:64
# 1806:vox_y:64
# 1806:vox_z:64
# 1807:fft_x:128
# 1807:fft_y:128
# 1807:fft_z:128
# 1807:p_x:8
# 1807:p_y:8
# 1807:p_z:16
# 1807:source_id:51646
# 1807:vox_x:64
# 1807:vox_y:64
# 1807:vox_z:64
# 1819:fft_x:128
# 1819:fft_y:128
# 1819:fft_z:128
# 1819:p_x:8
# 1819:p_y:8
# 1819:p_z:16
# 1819:source_id:51646
# 1819:vox_x:64
# 1819:vox_y:64
# 1819:vox_z:64
# 1820:fft_x:128
# 1820:fft_y:128
# 1820:fft_z:128
# 1820:p_x:16
# 1820:p_y:8
# 1820:p_z:16
# 1820:source_id:51646
# 1820:vox_x:64
# 1820:vox_y:64
# 1820:vox_z:64
# 1821:fft_x:128
# 1821:fft_y:128
# 1821:fft_z:128
# 1821:p_x:16
# 1821:p_y:16
# 1821:p_z:16
# 1821:source_id:51646
# 1821:vox_x:64
# 1821:vox_y:64
# 1821:vox_z:64
# 1823:fft_x:128
# 1823:fft_y:128
# 1823:fft_z:128
# 1823:p_x:16
# 1823:p_y:32
# 1823:p_z:16
# 1823:source_id:51646
# 1823:vox_x:64
# 1823:vox_y:64
# 1823:vox_z:64
# 1825:fft_x:128
# 1825:fft_y:128
# 1825:fft_z:128
# 1825:p_x:32
# 1825:p_y:32
# 1825:p_z:16
# 1825:source_id:51646
# 1825:vox_x:64
# 1825:vox_y:64
# 1825:vox_z:64
#
# column 1: trace set id
# column 2: node count
# column 3: average
# column 4: std. dev
# column 5: min()
# column 6: max()
# column 7: minDev (deviation from average value computed for each ts)
# column 8: maxDev (deviation from average value computed for each ts)
# column 9: count()


# Index 0: Results for GlobalizePositions_Cntl
1806 	512 	1.36829e+06 	19532.6 	1.30112e+06 	1.47577e+06 	-66507 	107154 	92672
1807 	1024 	1.23968e+06 	24827.3 	1.17184e+06 	1.35524e+06 	-68155.9 	115906 	185344
1819 	1024 	1.23997e+06 	24933.9 	1.16964e+06 	1.39223e+06 	-72203.2 	149061 	185344
1820 	2048 	1.22177e+06 	18242.8 	1.16806e+06 	1.32173e+06 	-52997.8 	98643.8 	370688
1821 	4096 	1.51208e+06 	18904.3 	1.45321e+06 	1.61162e+06 	-58591.6 	99158.2 	741376
1823 	8192 	2.32233e+06 	35344.2 	2.2252e+06 	2.45888e+06 	-97389.2 	135702 	1.48275e+06
1825 	16384 	4.96236e+06 	52133.1 	4.80574e+06 	5.22517e+06 	-157818 	261120 	2.9655e+06


# Index 1: Results for NSQ_RealSpace_Meat_
1806 	512 	2.70341e+07 	970904 	2.42283e+07 	3.08275e+07 	-2.80687e+06 	3.79938e+06 	92672
1807 	1024 	1.3478e+07 	542484 	1.17107e+07 	1.61021e+07 	-1.76601e+06 	2.62392e+06 	185344
1819 	1024 	1.3478e+07 	542534 	1.1697e+07 	1.61066e+07 	-1.78037e+06 	2.62881e+06 	185344
1820 	2048 	6.7028e+06 	310914 	5.35852e+06 	7.92425e+06 	-1.34405e+06 	1.22159e+06 	370688
1821 	4096 	3.31861e+06 	167995 	2.64207e+06 	4.0733e+06 	-678877 	754715 	741376
1823 	8192 	1.64579e+06 	92671.5 	1.23074e+06 	2.12242e+06 	-415057 	476590 	1.48275e+06
1825 	16384 	826008 	53488.6 	586887 	1.07854e+06 	-239232 	252529 	2.9655e+06


# Index 2: Results for P2_InitialBarrier
1806 	512 	6.76035e+15 	NaNQ 	0 	3.4613e+18 	-6.76035e+15 	3.45454e+18 	92672
1807 	1024 	3.3821e+15 	NaNQ 	0 	3.46327e+18 	-3.3821e+15 	3.45989e+18 	185344
1819 	1024 	3.3821e+15 	NaNQ 	0 	3.46327e+18 	-3.3821e+15 	3.45989e+18 	185344
1820 	2048 	1.69311e+15 	NaNQ 	0 	3.46749e+18 	-1.69311e+15 	3.4658e+18 	370688
1821 	4096 	1.6949e+15 	NaNQ 	0 	3.47115e+18 	-1.6949e+15 	3.46945e+18 	741376
1823 	8192 	-7.99883e+18 	NaNQ 	-7.99883e+18 	-7.99883e+18 	-1.35609e+08 	1.35605e+08 	1.48275e+06
1825 	16384 	2.58255e+15 	NaNQ 	0 	3.52604e+18 	-2.58255e+15 	3.52345e+18 	2.9655e+06


# Index 3: Results for P2_KSpace_Control
1806 	512 	5.65205e+06 	4.30239e+06 	2777 	2.20685e+07 	-6.95658e+06 	5.05719e+06 	92672
1807 	1024 	4.68078e+06 	2.79013e+06 	3540 	1.55028e+07 	-6.17378e+06 	2.73272e+06 	185344
1819 	1024 	4.69294e+06 	2.79054e+06 	3602 	1.55394e+07 	-6.22073e+06 	2.73073e+06 	185344
1820 	2048 	2.45319e+06 	1.68905e+06 	3560 	8.22532e+06 	-2.2459e+06 	1.79979e+06 	370688
1821 	4096 	1.42531e+06 	1.05539e+06 	3088 	5.48907e+06 	-1.86921e+06 	1.00647e+06 	741376
1823 	8192 	1.26249e+06 	1.0417e+06 	3214 	4.39891e+06 	-1.02347e+06 	676679 	1.48275e+06
1825 	16384 	936715 	930175 	2983 	3.48567e+06 	-674958 	454806 	2.9655e+06


# Index 4: Results for P2_Simtick_Loop_Control
1806 	512 	3.73754e+07 	6.7239e+06 	3.36171e+07 	7.13394e+07 	-195221 	203156 	92672
1807 	1024 	2.1515e+07 	3.95263e+06 	1.91595e+07 	4.09717e+07 	-154480 	148913 	185344
1819 	1024 	2.15277e+07 	3.95867e+06 	1.91465e+07 	4.10345e+07 	-142898 	146808 	185344
1820 	2048 	1.20173e+07 	2.12771e+06 	1.0541e+07 	2.18177e+07 	-129389 	132211 	370688
1821 	4096 	8.03432e+06 	1.31754e+06 	7.03689e+06 	1.41736e+07 	-146983 	146143 	741376
1823 	8192 	7.84163e+06 	1.12772e+06 	6.58254e+06 	1.20018e+07 	-373447 	373705 	1.48275e+06
1825 	16384 	1.19144e+07 	974821 	1.06388e+07 	1.51317e+07 	-503543 	522668 	2.9655e+06


# Index 5: Results for P3ME_ForwardFFT_Control
1806 	512 	803642 	1.3982e+06 	0 	3.81234e+06 	-365954 	521007 	92672
1807 	1024 	540684 	940696 	0 	2.61228e+06 	-291787 	406488 	185344
1819 	1024 	539729 	939050 	0 	2.55888e+06 	-268343 	381833 	185344
1820 	2048 	356851 	620909 	0 	1.74018e+06 	-178894 	279341 	370688
1821 	4096 	243761 	424181 	0 	1.2904e+06 	-171263 	269476 	741376
1823 	8192 	280242 	487490 	0 	1.36239e+06 	-275852 	208737 	1.48275e+06
1825 	16384 	248059 	431456 	0 	1.18238e+06 	-134648 	155837 	2.9655e+06


# Index 6: Results for ReduceForces_Cntl
1806 	512 	751666 	69993.7 	638229 	1.1304e+06 	-201522 	273892 	92672
1807 	1024 	761255 	53392.9 	645181 	1.05164e+06 	-158910 	196745 	185344
1819 	1024 	760970 	52859.9 	640312 	1.03631e+06 	-150051 	201488 	185344
1820 	2048 	874751 	38864.7 	745743 	1.15946e+06 	-158999 	238582 	370688
1821 	4096 	1.25743e+06 	41111.2 	1.1334e+06 	1.48685e+06 	-132765 	186222 	741376
1823 	8192 	2.17378e+06 	47114.8 	1.81146e+06 	2.42244e+06 	-366647 	212175 	1.48275e+06
1825 	16384 	4.81236e+06 	65707.3 	4.2314e+06 	5.20069e+06 	-565810 	367722 	2.9655e+06


# Index 7: Results for ThrobberBcast
1806 	512 	1.06782e+06 	11692.7 	1.02206e+06 	1.1443e+06 	-43769.7 	74575.7 	92672
1807 	1024 	1.01737e+06 	19761.8 	967227 	1.11257e+06 	-48398.9 	95309.9 	185344
1819 	1024 	1.01766e+06 	19889.6 	967833 	1.14123e+06 	-50737.3 	120441 	185344
1820 	2048 	1.04919e+06 	12791 	1.0073e+06 	1.11198e+06 	-40856.9 	61571 	370688
1821 	4096 	1.37115e+06 	14076.4 	1.32375e+06 	1.42445e+06 	-47275.8 	52857 	741376
1823 	8192 	2.20147e+06 	31463.5 	2.10741e+06 	2.3129e+06 	-93807 	110172 	1.48275e+06
1825 	16384 	4.85869e+06 	48814.4 	4.71353e+06 	5.11036e+06 	-147343 	252703 	2.9655e+06


# Index 8: Results for ThrobberReduce
1806 	512 	682057 	18294 	606771 	789460 	-72759.7 	107600 	92672
1807 	1024 	715523 	25753.9 	628530 	841560 	-85521.9 	123797 	185344
1819 	1024 	715461 	25646.1 	620260 	838457 	-92560.8 	120745 	185344
1820 	2048 	846543 	23672.1 	729546 	1.00102e+06 	-114346 	152863 	370688
1821 	4096 	1.23521e+06 	32005.7 	1.12642e+06 	1.3828e+06 	-109706 	146672 	741376
1823 	8192 	2.1583e+06 	44027.6 	1.8039e+06 	2.36588e+06 	-353367 	206727 	1.48275e+06
1825 	16384 	4.79465e+06 	62017.9 	4.22656e+06 	5.16144e+06 	-564650 	366316 	2.9655e+06
