# Statistics for grouped trace points from trace_group_id 39
# column 1: node count
# column 2: average
# column 3: std. dev
# column 4: min()
# column 5: max()
# column 6: minDev (deviation from average value computed for each ts)
# column 7: maxDev (deviation from average value computed for each ts)
# column 8: count()


# Index 0: Results for FatCompVerletListGen
32 	8.64956e+15 	NaNQ 	-5.65921e+12 	3.45989e+18 	-1.08125e+17 	3.35177e+18 	3200
128 	2.16288e+15 	NaNQ 	-1.02799e+13 	3.46073e+18 	-2.70463e+16 	3.43369e+18 	12800
512 	2.02991e+14 	NaNQ 	-1.45142e+12 	3.46439e+18 	-6.76781e+15 	3.45763e+18 	51200
1024 	1.69406e+14 	NaNQ 	-1.4855e+12 	3.46946e+18 	-3.38961e+15 	3.46607e+18 	102400


# Index 1: Results for GlobalizePositions_Cntl
32 	7.40965e+06 	980983 	6.857e+06 	1.2354e+07 	-1.19106e+06 	1.14941e+06 	3200
128 	4.84051e+06 	1.39964e+06 	4.15e+06 	1.079e+07 	-678891 	397578 	12800
512 	1.07748e+06 	237692 	942000 	2.233e+06 	-343078 	278840 	51200
1024 	1.78137e+06 	372074 	1.453e+06 	3.509e+06 	-396021 	350089 	102400


# Index 2: Results for GuardZoneViolationReduction
32 	1.96543e+06 	1.10646e+06 	275000 	3.665e+06 	-1.85691e+06 	1.61778e+06 	3200
128 	992881 	348342 	79000 	1.923e+06 	-1.07041e+06 	750594 	12800
512 	471293 	122282 	33000 	1.055e+06 	-557824 	500031 	51200
1024 	450103 	141757 	24000 	1.234e+06 	-654024 	629219 	102400


# Index 3: Results for MPI_Alltoallv_Setup
32 	7.56821e+15 	NaNQ 	-1.69701e+13 	3.45986e+18 	-1.08134e+17 	3.35174e+18 	3200
128 	1.8925e+15 	NaNQ 	-2.05569e+13 	3.46069e+18 	-2.70563e+16 	3.43366e+18 	12800
512 	1.35327e+14 	NaNQ 	-4.35372e+12 	3.46439e+18 	-6.77068e+15 	3.45762e+18 	51200
1024 	2.7105e+14 	NaNQ 	-4.45617e+12 	3.46946e+18 	-6.78071e+15 	3.46268e+18 	102400


# Index 4: Results for NSQ_RealSpace_Meat_
32 	2.35342e+08 	4.01072e+06 	2.24878e+08 	2.5019e+08 	-1.03105e+07 	1.48303e+07 	3200
128 	5.83054e+07 	2.50206e+06 	5.1482e+07 	6.6318e+07 	-6.80377e+06 	7.99266e+06 	12800
512 	1.42682e+07 	1.01474e+06 	1.0904e+07 	1.7536e+07 	-3.36302e+06 	3.26938e+06 	51200
1024 	7.07543e+06 	551398 	5.254e+06 	9.048e+06 	-1.81947e+06 	1.95618e+06 	102400


# Index 5: Results for P2_InitialBarrier
32 	0 	0 	0 	0 	0 	0 	3200
128 	0 	0 	0 	0 	0 	0 	12800
512 	0 	0 	0 	0 	0 	0 	51200
1024 	3.35426e+15 	NaNQ 	0 	3.46946e+18 	-3.38815e+15 	3.46607e+18 	102400


# Index 6: Results for P2_KSpace_Control
32 	1.36402e+08 	1.70777e+07 	1.09292e+08 	2.67174e+08 	-6.45551e+07 	9.13926e+07 	3200
128 	4.84053e+07 	6.26327e+06 	3.6569e+07 	9.6635e+07 	-2.88091e+07 	2.91594e+07 	12800
512 	1.20439e+07 	1.78968e+06 	7.916e+06 	2.5078e+07 	-8.2757e+06 	8.1663e+06 	51200
1024 	7.90794e+06 	1.22133e+06 	5.358e+06 	1.736e+07 	-5.78343e+06 	5.71172e+06 	102400


# Index 7: Results for P2_NSQ_Control
32 	2.75001e+08 	1.21648e+08 	2.25179e+08 	8.196e+08 	-9.93594e+07 	7.10127e+07 	3200
128 	6.86699e+07 	3.20118e+07 	5.1533e+07 	2.24011e+08 	-3.13595e+07 	3.08403e+07 	12800
512 	1.5858e+07 	4.83007e+06 	1.0915e+07 	4.3061e+07 	-8.65784e+06 	8.98616e+06 	51200
1024 	8.16362e+06 	3.3418e+06 	5.265e+06 	2.6936e+07 	-6.00166e+06 	5.98432e+06 	102400


# Index 8: Results for P2_Simtick_Loop_Control
32 	4.47096e+08 	1.3335e+08 	4.01502e+08 	9.73316e+08 	-1.82544e+06 	1.74956e+06 	3200
128 	1.32146e+08 	3.90498e+07 	1.18071e+08 	2.88142e+08 	-755758 	621289 	12800
512 	3.17179e+07 	6.29912e+06 	2.8925e+07 	5.6996e+07 	-377084 	304447 	51200
1024 	2.05665e+07 	4.90105e+06 	1.8535e+07 	4.0339e+07 	-534354 	508315 	102400


# Index 9: Results for P3ME_AssignCharge_Control
32 	7.03231e+06 	123647 	6.699e+06 	7.468e+06 	-337656 	419906 	3200
128 	1.95131e+06 	69600.2 	1.764e+06 	2.189e+06 	-190555 	235133 	12800
512 	551301 	33868.1 	432000 	670000 	-114898 	116719 	51200
1024 	301559 	22728.2 	209000 	395000 	-92999 	92331.1 	102400


# Index 10: Results for P3ME_BuildFragmentList
32 	680825 	1.17363e+06 	4000 	3.06e+06 	-71125 	69062.5 	3200
128 	313127 	522831 	4000 	1.448e+06 	-55796.9 	66203.1 	12800
512 	120512 	208068 	4000 	633000 	-72093.8 	68490.2 	51200
1024 	98529.3 	164600 	4000 	508000 	-75188.5 	57360.4 	102400


# Index 11: Results for P3ME_Convolve
32 	1.16157e+07 	NaNQ 	1.1613e+07 	1.1624e+07 	-2625 	8218.75 	3200
128 	2.90027e+06 	NaNQ 	2.881e+06 	2.952e+06 	-12476.6 	24054.7 	12800
512 	479202 	NaNQ 	478000 	495000 	-4753.91 	10302.7 	51200
1024 	248737 	696.698 	247000 	259000 	-4031.25 	6967.77 	102400


# Index 12: Results for P3ME_ForwardFFT_Control
32 	6.56967e+07 	1.69985e+07 	3.8398e+07 	1.9483e+08 	-6.48566e+07 	9.18085e+07 	3200
128 	2.48848e+07 	6.1951e+06 	1.3458e+07 	7.2702e+07 	-2.83239e+07 	2.99418e+07 	12800
512 	7.07337e+06 	1.72511e+06 	2.989e+06 	1.9689e+07 	-8.33141e+06 	8.22459e+06 	51200
1024 	4.46176e+06 	1.13715e+06 	1.997e+06 	1.3525e+07 	-5.7284e+06 	5.69167e+06 	102400


# Index 13: Results for P3ME_Interpolate_Control
32 	6.0288e+06 	81197.5 	5.751e+06 	6.371e+06 	-288688 	327719 	3200
128 	1.5763e+06 	58570.4 	1.42e+06 	1.791e+06 	-159516 	209656 	12800
512 	411904 	26887.9 	320000 	504000 	-89115.2 	91082 	51200
1024 	206711 	16980.7 	143000 	272000 	-63876 	65411.1 	102400


# Index 14: Results for P3ME_Rev_FFT
32 	4.47329e+07 	399946 	4.3289e+07 	4.6925e+07 	-1.08847e+06 	1.491e+06 	3200
128 	1.65921e+07 	809417 	1.4734e+07 	1.851e+07 	-1.1033e+06 	1.7283e+06 	12800
512 	3.35026e+06 	12271.7 	3.28e+06 	3.439e+06 	-68197.3 	77853.5 	51200
1024 	2.54496e+06 	51205.2 	2.386e+06 	2.796e+06 	-170210 	217952 	102400


# Index 15: Results for ReduceForces_Cntl
32 	5.26962e+06 	1.19253e+06 	4.374e+06 	1.0625e+07 	-957594 	779375 	3200
128 	3.87581e+06 	1.3092e+06 	3.173e+06 	9.809e+06 	-819359 	713641 	12800
512 	870944 	196100 	633000 	1.965e+06 	-438127 	368377 	51200
1024 	1.49206e+06 	309698 	1.084e+06 	3.305e+06 	-568849 	616940 	102400


# Index 16: Results for UDF_KineticEnergy
32 	421957 	51788.5 	353000 	500000 	-69187.5 	77968.8 	3200
128 	107143 	15110.8 	81000 	143000 	-26195.3 	35835.9 	12800
512 	24711.4 	3989.27 	16000 	37000 	-8818.36 	12326.2 	51200
1024 	14608.1 	2144.11 	8000 	23000 	-6718.75 	8395.51 	102400


# Index 17: Results for UDF_StdHarmonicBondForce
32 	1.31284e+07 	8.60478e+06 	2.976e+06 	2.3373e+07 	-1.01529e+07 	1.02464e+07 	3200
128 	3.3047e+06 	2.2091e+06 	439000 	6.743e+06 	-2.8665e+06 	3.43792e+06 	12800
512 	831020 	573781 	90000 	2.098e+06 	-742604 	1.26334e+06 	51200
1024 	430255 	306335 	48000 	1.345e+06 	-383305 	913717 	102400


# Index 18: Results for UDF_UpdatePosition
32 	214495 	21358 	184000 	249000 	-30625 	34656.2 	3200
128 	51016.2 	12224.1 	31000 	73000 	-20281.2 	22218.8 	12800
512 	9735.04 	987.913 	7000 	14000 	-2960.94 	4318.36 	51200
1024 	7024.18 	698.515 	5000 	12000 	-2267.58 	4974.61 	102400


# Index 19: Results for UDF_UpdateVelocity
32 	968810 	123545 	800000 	1.144e+06 	-168781 	174281 	3200
128 	227861 	33954.2 	161000 	314000 	-67210.9 	85718.8 	12800
512 	56058 	10031.4 	37000 	88000 	-20627 	31429.7 	51200
1024 	32511.7 	5276.52 	17000 	53000 	-15437.5 	20630.9 	102400


# Index 20: Results for UDF_WaterTIP3PRattle
32 	3.60949e+06 	1.66255e+06 	1.66e+06 	5.658e+06 	-1.94794e+06 	2.04934e+06 	3200
128 	914923 	428422 	354000 	1.612e+06 	-560039 	697812 	12800
512 	235861 	121112 	61000 	541000 	-174809 	305340 	51200
1024 	125066 	65772.2 	27000 	323000 	-99270.5 	197992 	102400


# Index 21: Results for UDF_WaterTIP3PShake
32 	2.33109e+06 	249024 	1.906e+06 	2.747e+06 	-425469 	415781 	3200
128 	603741 	74550.9 	432000 	775000 	-171641 	171531 	12800
512 	151713 	24266.2 	83000 	223000 	-70677.7 	69535.2 	51200
1024 	84611.6 	14858 	32000 	133000 	-52594.7 	48489.3 	102400


# Index 22: Results for mFragmentMigration
32 	2.59487e+16 	NaNQ 	-1.13003e+13 	6.91977e+18 	-3.2437e+17 	6.59541e+18 	3200
128 	6.48881e+15 	NaNQ 	-5.13788e+12 	6.92147e+18 	-8.11152e+16 	6.84036e+18 	12800
