# TraceSetId:Name:Value
# 1804:fft_x:128
# 1804:fft_y:128
# 1804:fft_z:128
# 1804:p_x:8
# 1804:p_y:8
# 1804:p_z:8
# 1804:source_id:51646
# 1804:vox_x:64
# 1804:vox_y:64
# 1804:vox_z:64
# 1805:fft_x:128
# 1805:fft_y:128
# 1805:fft_z:128
# 1805:p_x:8
# 1805:p_y:8
# 1805:p_z:16
# 1805:source_id:51646
# 1805:vox_x:64
# 1805:vox_y:64
# 1805:vox_z:64
# 1814:fft_x:128
# 1814:fft_y:128
# 1814:fft_z:128
# 1814:p_x:8
# 1814:p_y:8
# 1814:p_z:16
# 1814:source_id:51646
# 1814:vox_x:64
# 1814:vox_y:64
# 1814:vox_z:64
# 1816:fft_x:128
# 1816:fft_y:128
# 1816:fft_z:128
# 1816:p_x:16
# 1816:p_y:8
# 1816:p_z:16
# 1816:source_id:51646
# 1816:vox_x:64
# 1816:vox_y:64
# 1816:vox_z:64
# 1817:fft_x:128
# 1817:fft_y:128
# 1817:fft_z:128
# 1817:p_x:16
# 1817:p_y:16
# 1817:p_z:16
# 1817:source_id:51646
# 1817:vox_x:64
# 1817:vox_y:64
# 1817:vox_z:64
# 1818:fft_x:128
# 1818:fft_y:128
# 1818:fft_z:128
# 1818:p_x:16
# 1818:p_y:32
# 1818:p_z:16
# 1818:source_id:51646
# 1818:vox_x:64
# 1818:vox_y:64
# 1818:vox_z:64
# 1824:fft_x:128
# 1824:fft_y:128
# 1824:fft_z:128
# 1824:p_x:32
# 1824:p_y:32
# 1824:p_z:16
# 1824:source_id:51646
# 1824:vox_x:64
# 1824:vox_y:64
# 1824:vox_z:64
#
# column 1: trace set id
# column 2: node count
# column 3: average
# column 4: std. dev
# column 5: min()
# column 6: max()
# column 7: minDev (deviation from average value computed for each ts)
# column 8: maxDev (deviation from average value computed for each ts)
# column 9: count()


# Index 0: Results for GlobalizePositions_Cntl
1804 	512 	1.392e+06 	19163.5 	1.33248e+06 	1.4814e+06 	-59428.7 	87417.2 	92672
1805 	1024 	1.26566e+06 	22921.7 	1.1982e+06 	1.37673e+06 	-68275.5 	107723 	185344
1814 	1024 	1.26739e+06 	23006.6 	1.19802e+06 	1.37838e+06 	-72149.3 	108387 	185344
1816 	2048 	1.24404e+06 	17170.4 	1.17445e+06 	1.32254e+06 	-69587 	78210.5 	370688
1817 	4096 	1.53237e+06 	17860.2 	1.4736e+06 	1.62751e+06 	-58638.3 	96438.4 	741376
1818 	8192 	2.41934e+06 	34807 	2.32269e+06 	2.5621e+06 	-96877.2 	138132 	1.48275e+06
1824 	16384 	4.96783e+06 	51530.6 	4.80582e+06 	5.23447e+06 	-160210 	266973 	2.9655e+06


# Index 1: Results for P2_InitialBarrier
1804 	512 	6.76035e+15 	NaNQ 	0 	3.4613e+18 	-6.76035e+15 	3.45454e+18 	92672
1805 	1024 	3.3821e+15 	NaNQ 	0 	3.46327e+18 	-3.3821e+15 	3.45989e+18 	185344
1814 	1024 	3.3821e+15 	NaNQ 	0 	3.46327e+18 	-3.3821e+15 	3.45989e+18 	185344
1816 	2048 	1.69311e+15 	NaNQ 	0 	3.46749e+18 	-1.69311e+15 	3.4658e+18 	370688
1817 	4096 	1.6949e+15 	NaNQ 	0 	3.47115e+18 	-1.6949e+15 	3.46945e+18 	741376
1818 	8192 	-7.99173e+18 	NaNQ 	-7.99173e+18 	-7.99173e+18 	-1.3559e+08 	1.35607e+08 	1.48275e+06
1824 	16384 	2.58255e+15 	NaNQ 	0 	3.52604e+18 	-2.58255e+15 	3.52345e+18 	2.9655e+06


# Index 2: Results for P2_KSpace_Control
1804 	512 	2.47757e+06 	4.16472e+06 	2317 	1.07252e+07 	-293602 	183881 	92672
1805 	1024 	1.62231e+06 	2.67783e+06 	2294 	7.03625e+06 	-221983 	167593 	185344
1814 	1024 	1.62457e+06 	2.68014e+06 	2312 	7.05845e+06 	-216977 	167772 	185344
1816 	2048 	1.03448e+06 	1.66447e+06 	2608 	4.49644e+06 	-204034 	115516 	370688
1817 	4096 	683043 	1.02468e+06 	2780 	2.93408e+06 	-170576 	103898 	741376
1818 	8192 	735063 	1.03871e+06 	2774 	2.96124e+06 	-187886 	114226 	1.48275e+06
1824 	16384 	747093 	931278 	2466 	2.75918e+06 	-275678 	179215 	2.9655e+06


# Index 3: Results for P2_Simtick_Loop_Control
1804 	512 	3.0487e+07 	5.14853e+06 	2.91408e+07 	5.62444e+07 	-199806 	201688 	92672
1805 	1024 	1.74927e+07 	2.80619e+06 	1.66295e+07 	3.16215e+07 	-152299 	161623 	185344
1814 	1024 	1.74798e+07 	2.80559e+06 	1.66206e+07 	3.16208e+07 	-163690 	148000 	185344
1816 	2048 	9.90679e+06 	1.29164e+06 	9.39926e+06 	1.64722e+07 	-133685 	135412 	370688
1817 	4096 	7.06479e+06 	783234 	6.61645e+06 	1.11152e+07 	-160482 	162376 	741376
1818 	8192 	7.30772e+06 	430788 	6.52959e+06 	9.39042e+06 	-375566 	376383 	1.48275e+06
1824 	16384 	1.172e+07 	574292 	1.06938e+07 	1.33373e+07 	-529862 	548254 	2.9655e+06


# Index 4: Results for P3ME_ForwardFFT_Control
1804 	512 	813245 	1.41504e+06 	0 	3.87488e+06 	-385802 	560836 	92672
1805 	1024 	547320 	952326 	0 	2.66497e+06 	-288861 	424155 	185344
1814 	1024 	547810 	953180 	0 	2.60277e+06 	-323170 	419008 	185344
1816 	2048 	359207 	625074 	0 	1.77052e+06 	-194443 	306298 	370688
1817 	4096 	245557 	427349 	0 	1.31138e+06 	-157777 	289203 	741376
1818 	8192 	281400 	489526 	0 	1.38617e+06 	-280717 	225519 	1.48275e+06
1824 	16384 	249606 	434156 	0 	1.19539e+06 	-139497 	162588 	2.9655e+06


# Index 5: Results for RealSpaceAddForces
1804 	512 	298209 	10493.1 	267126 	343077 	-33592 	41392.9 	92672
1805 	1024 	244766 	9935.22 	215840 	283883 	-28930 	38934.1 	185344
1814 	1024 	244770 	9942.18 	215875 	285334 	-28866.8 	40369.2 	185344
1816 	2048 	199472 	8375.23 	175177 	238263 	-24294.5 	38787.2 	370688
1817 	4096 	168616 	8409.41 	143066 	226434 	-25550 	57819.1 	741376
1818 	8192 	149135 	8182.46 	120034 	199755 	-29099.4 	50615.6 	1.48275e+06
1824 	16384 	135725 	8432.86 	100685 	182154 	-35095.2 	46484.6 	2.9655e+06


# Index 6: Results for ReduceForces_Cntl
1804 	512 	3.82717e+06 	1.22476e+06 	715067 	1.18666e+07 	-6.70301e+06 	4.48257e+06 	92672
1805 	1024 	3.3993e+06 	799513 	742684 	8.78628e+06 	-5.64208e+06 	2.46508e+06 	185344
1814 	1024 	3.38579e+06 	798830 	738814 	8.76531e+06 	-5.62351e+06 	2.46885e+06 	185344
1816 	2048 	2.06308e+06 	342470 	826450 	4.50792e+06 	-2.1036e+06 	1.57445e+06 	370688
1817 	4096 	1.98945e+06 	259618 	1.29408e+06 	3.90951e+06 	-1.71706e+06 	897813 	741376
1818 	8192 	2.60285e+06 	254777 	1.83885e+06 	3.75335e+06 	-954274 	622721 	1.48275e+06
1824 	16384 	5.08423e+06 	160693 	4.29035e+06 	5.8262e+06 	-666301 	424459 	2.9655e+06


# Index 7: Results for ThrobberBcast
1804 	512 	1.06924e+06 	11697.4 	1.03638e+06 	1.15175e+06 	-34227.4 	80881.6 	92672
1805 	1024 	1.01981e+06 	19616.5 	971408 	1.10878e+06 	-49823.1 	87728.2 	185344
1814 	1024 	1.02155e+06 	19738.9 	972130 	1.11761e+06 	-49277.6 	94008.1 	185344
1816 	2048 	1.05451e+06 	12946.5 	1.00734e+06 	1.10553e+06 	-46903.6 	50807.5 	370688
1817 	4096 	1.37804e+06 	14171.7 	1.33371e+06 	1.43332e+06 	-44266.3 	54454.2 	741376
1818 	8192 	2.28722e+06 	31838.1 	2.19212e+06 	2.40096e+06 	-94994.7 	110368 	1.48275e+06
1824 	16384 	4.8551e+06 	49193.8 	4.7046e+06 	5.11525e+06 	-149031 	260374 	2.9655e+06


# Index 8: Results for ThrobberReduce
1804 	512 	679832 	19310.2 	605075 	788992 	-72035.9 	110172 	92672
1805 	1024 	714905 	26043.3 	620460 	828949 	-93648.4 	114888 	185344
1814 	1024 	715077 	26198.6 	621231 	854797 	-92981.6 	140262 	185344
1816 	2048 	845248 	23941.5 	735603 	991400 	-108379 	146221 	370688
1817 	4096 	1.24204e+06 	32667.7 	1.13219e+06 	1.40276e+06 	-108933 	156226 	741376
1818 	8192 	2.14614e+06 	45030.7 	1.79142e+06 	2.36919e+06 	-357584 	223436 	1.48275e+06
1824 	16384 	4.7865e+06 	62077.5 	4.19122e+06 	5.11996e+06 	-596771 	334666 	2.9655e+06
