# Statistics for grouped trace points from trace_group_id 34
# single core runs on 91K system
# column 1: node count
# column 2: average
# column 3: std. dev
# column 4: min()
# column 5: max()
# column 6: minDev (deviation from average value computed for each ts)
# column 7: maxDev (deviation from average value computed for each ts)
# column 8: count()


# Index 0: Results for FatCompVerletListGen
1024 	3.97858e+06 	1.07051e+06 	2.004e+06 	1.2966e+07 	-6.00851e+06 	4.85485e+06 	102400
2048 	2.83035e+06 	850301 	1.444e+06 	9.302e+06 	-4.71678e+06 	3.10564e+06 	204800


# Index 13: Results for P3ME_Interpolate_Control
32 	1.27168e+07 	NaNQ 	1.2435e+07 	1.3066e+07 	-272156 	353719 	3200
128 	3.29572e+06 	60314.4 	3.102e+06 	3.5e+06 	-188297 	208742 	12800
512 	854928 	29870.2 	761000 	976000 	-91736.3 	123320 	51200
1024 	427729 	21227.3 	364000 	508000 	-67038.1 	83626 	102400
2048 	220025 	13951 	161000 	274000 	-58365.7 	54795.4 	204800


# Index 14: Results for P3ME_Rev_FFT
32 	4.45549e+07 	345218 	4.3283e+07 	4.6824e+07 	-1.10597e+06 	1.48756e+06 	3200
128 	1.66413e+07 	797769 	1.5098e+07 	1.8738e+07 	-1.11032e+06 	1.80468e+06 	12800
512 	3.3374e+06 	9189.91 	3.268e+06 	3.428e+06 	-62800.8 	89156.2 	51200
1024 	2.51537e+06 	52743.9 	2.355e+06 	2.78e+06 	-189865 	238016 	102400
2048 	1.73786e+06 	38469.7 	1.604e+06 	1.904e+06 	-134476 	159154 	204800


# Index 15: Results for ReduceForces_Cntl
32 	8.28338e+06 	2.66611e+06 	6.828e+06 	2.0689e+07 	-1.60509e+06 	787906 	3200
128 	5.36115e+06 	1.66663e+06 	4.098e+06 	1.3498e+07 	-1.99055e+06 	901445 	12800
512 	1.09847e+06 	252540 	723000 	2.678e+06 	-564365 	524705 	51200
1024 	1.97165e+06 	403881 	1.427e+06 	4.33e+06 	-732896 	668452 	102400
2048 	1.62382e+06 	225770 	1.267e+06 	3.141e+06 	-558978 	603560 	204800


# Index 16: Results for UDF_KineticEnergy
32 	598223 	35053.6 	507000 	642000 	-91000 	43531.2 	3200
128 	155823 	15243.9 	96000 	173000 	-59976.6 	17320.3 	12800
512 	35682.4 	4688.56 	18000 	51000 	-17646.5 	15339.8 	51200
1024 	19264.5 	2271.44 	10000 	26000 	-9286.13 	6751.95 	102400
2048 	11875.5 	1350.26 	7000 	16000 	-4988.28 	4215.33 	204800


# Index 17: Results for UDF_StdHarmonicBondForce
32 	5.07652e+06 	3.25115e+06 	2.678e+06 	1.4159e+07 	-2.39916e+06 	9.08519e+06 	3200
128 	1.27833e+06 	1.292e+06 	646000 	6.369e+06 	-632828 	5.0902e+06 	12800
512 	330896 	353988 	157000 	1.867e+06 	-173920 	1.53313e+06 	51200
1024 	175438 	186749 	77000 	1.111e+06 	-98532.2 	933852 	102400
2048 	97957.6 	101207 	42000 	641000 	-56680.2 	543121 	204800


# Index 18: Results for UDF_UpdatePosition
32 	447185 	24758.4 	383000 	480000 	-64531.2 	32687.5 	3200
128 	116106 	10593.7 	72000 	129000 	-44187.5 	12960.9 	12800
512 	20818.1 	3417.72 	12000 	32000 	-8898.44 	11277.3 	51200
1024 	9853.16 	671.254 	7000 	13000 	-2865.23 	2913.09 	102400
2048 	7092.13 	552.164 	5000 	9000 	-2118.16 	1938.48 	204800


# Index 19: Results for UDF_UpdateVelocity
32 	2.09417e+06 	116502 	1.789e+06 	2.241e+06 	-306125 	145969 	3200
128 	537914 	52941.1 	324000 	603000 	-213836 	63046.9 	12800
512 	117664 	14441.9 	59000 	150000 	-59084 	30636.7 	51200
1024 	60527.7 	7636.45 	31000 	85000 	-29623 	22528.3 	102400
2048 	33885.2 	4333.2 	19000 	49000 	-15636.7 	15147.9 	204800


# Index 20: Results for UDF_WaterTIP3PInit
32 	1.60788e+18 	NaNQ 	0 	5.77467e+18 	-1.62413e+18 	4.15054e+18 	3200
128 	2.87231e+18 	NaNQ 	-2.14287e+13 	3.53685e+18 	-2.90134e+18 	6.35528e+17 	12800
512 	5.7737e+18 	NaNQ 	0 	6.10633e+18 	-5.83202e+18 	2.74308e+17 	51200
1024 	-5.86946e+18 	NaNQ 	-6.06497e+18 	1.267e+06 	-1.36225e+17 	5.92874e+18 	102400
2048 	6.7983e+18 	NaNQ 	0 	6.94497e+18 	-6.86697e+18 	7.79952e+16 	204800


# Index 21: Results for UDF_WaterTIP3PRattle
32 	2.31311e+06 	365756 	1.376e+06 	2.648e+06 	-937156 	334250 	3200
128 	587189 	148298 	58000 	709000 	-532953 	115883 	12800
512 	137990 	36917.8 	4000 	186000 	-137242 	44912.1 	51200
1024 	73166.7 	19895.6 	4000 	107000 	-70774.4 	32225.6 	102400
2048 	40974.3 	10876.8 	4000 	64000 	-37674.8 	22325.2 	204800


# Index 22: Results for UDF_WaterTIP3PShake
32 	4.44856e+06 	708272 	2.631e+06 	5.101e+06 	-1.81797e+06 	652594 	3200
128 	1.12341e+06 	282538 	111000 	1.342e+06 	-1.01248e+06 	218523 	12800
512 	273680 	76867 	4000 	374000 	-271322 	100328 	51200
1024 	136300 	38548.8 	4000 	198000 	-133189 	60832 	102400
2048 	74030.4 	21092.8 	4000 	116000 	-70395.5 	41669.9 	204800


# Index 23: Results for mFragmentMigration
32 	1.08253e+15 	NaNQ 	-5.06057e+11 	3.46411e+18 	-1.08254e+17 	3.35586e+18 	3200
128 	2.71733e+14 	NaNQ 	-3.05428e+11 	3.47819e+18 	-2.71736e+16 	3.45101e+18 	12800
512 	1.38032e+14 	NaNQ 	-8.00297e+11 	3.53364e+18 	-1.3804e+16 	3.51983e+18 	51200
1024 	3.52392e+13 	NaNQ 	-1.00729e+12 	3.60851e+18 	-3.52493e+15 	3.60499e+18 	102400
2048 	1.83467e+13 	NaNQ 	-6.01405e+11 	3.75741e+18 	-1.83527e+15 	3.75557e+18 	204800
