# Statistics for grouped trace points from trace_group_id 30
# column 1: node count
# column 2: average
# column 3: std. dev
# column 4: min()
# column 5: max()
# column 6: minDev (deviation from average value computed for each ts)
# column 7: maxDev (deviation from average value computed for each ts)
# column 8: count()


# Index 0: Results for GlobalizePositions_Cntl
1024 	23226.2 	6874.22 	15999 	51000 	-9664.07 	16371.1 	102400
2048 	19754.7 	3355.65 	16000 	37000 	-7626.95 	10405.3 	204800
4096 	19626 	2161.44 	16000 	33000 	-6053.22 	9946.78 	409600


# Index 6: Results for P2_Simtick_Loop_Control
32 	3.64596e+08 	1.85028e+08 	2.81459e+08 	9.00077e+08 	-2.12384e+06 	2.81916e+06 	3200
128 	9.11254e+07 	4.46029e+07 	7.4733e+07 	2.53704e+08 	-857203 	751797 	12800
512 	2.52653e+07 	8.27346e+06 	2.1262e+07 	5.0777e+07 	-549732 	330021 	51200
1024 	1.8449e+07 	8.17454e+06 	1.4256e+07 	4.0312e+07 	-494649 	573080 	102400
2048 	1.02171e+07 	3.83714e+06 	8.446e+06 	2.3804e+07 	-550269 	549810 	204800
4096 	8.95899e+06 	2.46826e+06 	7.618e+06 	1.682e+07 	-761133 	494867 	409600


# Index 7: Results for P3ME_AssignCharge_Control
32 	7.05638e+06 	520593 	5.218e+06 	1.0767e+07 	-1.79656e+06 	3.54791e+06 	3200
128 	1.95031e+06 	84891.5 	1.632e+06 	3.086e+06 	-308430 	1.1367e+06 	12800
512 	552820 	40517.8 	272000 	880000 	-281680 	327955 	51200
1024 	300592 	38104.4 	4000 	570000 	-294730 	273652 	102400
2048 	227062 	24234.6 	22000 	453000 	-211259 	219741 	204800
4096 	96335.5 	11889.2 	4000 	215000 	-94225.8 	118025 	409600


# Index 8: Results for P3ME_BuildFragmentList
32 	995160 	1.2982e+06 	4000 	3.699e+06 	-366562 	764250 	3200
128 	336761 	534862 	4000 	1.68e+06 	-44023.4 	322305 	12800
512 	170102 	232134 	4000 	714000 	-67197.3 	166701 	51200
1024 	158656 	191584 	3999 	537000 	-270247 	96899.4 	102400
2048 	85170.3 	124492 	3000 	378000 	-148199 	70865.2 	204800
4096 	90973.1 	107152 	3000 	301000 	-84136 	60655.3 	409600


# Index 9: Results for P3ME_Convolve
32 	1.17509e+07 	NaNQ 	1.1675e+07 	1.207e+07 	-73875 	270219 	3200
128 	2.8743e+06 	NaNQ 	2.85e+06 	2.916e+06 	-15820.3 	15304.7 	12800
512 	484137 	3002.89 	479000 	545000 	-4953.12 	58156.2 	51200
1024 	249215 	666.55 	246999 	258001 	-2976.45 	7058.63 	102400
2048 	115406 	2715.72 	109000 	124000 	-6497.07 	8742.68 	204800
4096 	53674.5 	468.111 	53000 	56000 	-806.396 	2385.5 	409600


# Index 10: Results for P3ME_ForwardFFT_Control
32 	5.3525e+07 	1.06791e+07 	3.9137e+07 	6.9804e+07 	-1.46611e+07 	1.58728e+07 	3200
128 	1.83019e+07 	2.87877e+06 	1.2603e+07 	2.2712e+07 	-5.83119e+06 	4.22312e+06 	12800
512 	4.55139e+06 	707303 	3.041e+06 	5.694e+06 	-1.57075e+06 	1.07666e+06 	51200
1024 	3.1636e+06 	355076 	1.972e+06 	3.954e+06 	-1.25211e+06 	818390 	102400
2048 	1.99756e+06 	139985 	1.343e+06 	2.565e+06 	-745329 	475378 	204800
4096 	2.08673e+06 	138306 	1.369e+06 	2.504e+06 	-746755 	356123 	409600


# Index 11: Results for P3ME_Interpolate_Control
32 	6.01042e+06 	436028 	4.39e+06 	9.25e+06 	-1.55884e+06 	3.08016e+06 	3200
128 	1.5764e+06 	71854.4 	1.3e+06 	2.523e+06 	-259867 	952312 	12800
512 	412165 	32311 	190000 	675000 	-219787 	265270 	51200
1024 	205188 	26776.2 	4000 	394001 	-200077 	189755 	102400
2048 	102408 	11483.9 	11000 	206000 	-91470.2 	103718 	204800
4096 	57244.8 	7738.98 	4000 	126000 	-53368.2 	68869.1 	409600


# Index 12: Results for P3ME_Rev_FFT
32 	4.47952e+07 	355039 	4.3293e+07 	4.6972e+07 	-1.18256e+06 	1.53534e+06 	3200
128 	1.66843e+07 	808832 	1.4812e+07 	1.876e+07 	-1.09048e+06 	1.72859e+06 	12800
512 	3.40907e+06 	14245.6 	3.3e+06 	3.511e+06 	-106893 	85830.1 	51200
1024 	2.55506e+06 	53398.2 	2.39e+06 	2.853e+06 	-210414 	235951 	102400
2048 	1.7907e+06 	38251.7 	1.657e+06 	1.99e+06 	-149874 	173126 	204800
4096 	1.57217e+06 	45369.5 	1.435e+06 	1.804e+06 	-137030 	221549 	409600


# Index 13: Results for ReduceForces_Cntl
32 	4.34199e+07 	3.63604e+07 	4.869e+06 	2.41915e+08 	-1.07092e+08 	1.26662e+08 	3200
128 	1.30211e+07 	9.1241e+06 	3.323e+06 	7.2332e+07 	-3.31512e+07 	3.12413e+07 	12800
512 	5.98709e+06 	2.38502e+06 	847000 	2.0426e+07 	-9.63884e+06 	9.36678e+06 	51200
1024 	5.37105e+06 	3.09905e+06 	1.388e+06 	2.0692e+07 	-1.01063e+07 	7.94173e+06 	102400
2048 	2.08323e+06 	1.39548e+06 	1.169e+06 	1.0027e+07 	-4.57439e+06 	3.46306e+06 	204800
4096 	1.88967e+06 	1.18056e+06 	1.009e+06 	7.55e+06 	-3.46933e+06 	2.0867e+06 	409600


# Index 14: Results for UDF_KineticEnergy
32 	424196 	48298.2 	358000 	508000 	-66000 	83687.5 	3200
128 	107506 	15451 	82000 	145000 	-25460.9 	37601.6 	12800
512 	24742.9 	4032.85 	16000 	40000 	-8902.34 	15318.4 	51200
1024 	14588.2 	2157.97 	8999 	25001 	-5723.61 	10452.2 	102400
2048 	8092.31 	1064.4 	5000 	14000 	-3174.32 	5933.59 	204800
4096 	7359.97 	1038.78 	3000 	13000 	-4411.62 	5661.13 	409600


# Index 15: Results for UDF_StdHarmonicBondForce
32 	1.52098e+07 	1.04739e+07 	2.623e+06 	2.8148e+07 	-1.25866e+07 	1.29182e+07 	3200
128 	3.82391e+06 	2.60108e+06 	445000 	7.928e+06 	-3.37798e+06 	4.1018e+06 	12800
512 	960303 	692859 	83000 	2.476e+06 	-877227 	1.51577e+06 	51200
1024 	494754 	377488 	39999 	1.663e+06 	-456556 	1.16665e+06 	102400
2048 	195503 	134475 	29000 	742000 	-166605 	545749 	204800
4096 	145964 	121355 	18000 	825000 	-127994 	678762 	409600


# Index 16: Results for UDF_UpdatePosition
32 	215189 	19217.6 	185000 	252000 	-30062.5 	36718.8 	3200
128 	51046.1 	12362.7 	30000 	75000 	-21039.1 	23953.1 	12800
512 	9746.09 	1003.56 	7000 	15000 	-2976.56 	5304.69 	51200
1024 	7047.98 	692.935 	4999 	12001 	-2309.56 	5002.95 	102400
2048 	5730.45 	560.433 	4000 	11000 	-1776.37 	5298.34 	204800
4096 	5061.98 	472.325 	3000 	9000 	-2055.18 	3960.45 	409600


# Index 17: Results for UDF_UpdateVelocity
32 	969670 	113466 	816000 	1.16e+06 	-153250 	189875 	3200
128 	229678 	35069.1 	167000 	323000 	-62570.3 	93164.1 	12800
512 	56259.9 	10197.7 	37000 	101000 	-21734.4 	41265.6 	51200
1024 	32466.2 	5317.79 	17999 	62000 	-14893.5 	28061.5 	102400
2048 	20410.7 	3369.15 	10000 	35000 	-10856.4 	14673.8 	204800
4096 	14620.2 	2382.65 	7000 	28000 	-7762.7 	13418.2 	409600


# Index 18: Results for UDF_WaterTIP3PRattle
32 	3.60811e+06 	1.74238e+06 	1.331e+06 	5.722e+06 	-2.27522e+06 	2.11678e+06 	3200
128 	917300 	428995 	363000 	1.63e+06 	-554211 	713578 	12800
512 	235861 	124631 	56000 	618000 	-179900 	378012 	51200
1024 	125067 	70146.9 	23999 	347000 	-101067 	225265 	102400
2048 	69140 	36880.5 	13000 	209000 	-56702.1 	139269 	204800
4096 	40036.4 	22829.2 	6000 	155000 	-34176 	115034 	409600


# Index 19: Results for UDF_WaterTIP3PShake
32 	2.24543e+06 	280465 	1.771e+06 	2.702e+06 	-473906 	457031 	3200
128 	582248 	84993.7 	406000 	774000 	-176500 	191766 	12800
512 	150886 	24881.8 	87000 	246000 	-64871.1 	95367.2 	51200
1024 	84226 	15364.9 	32000 	146999 	-53394.5 	62872.1 	102400
2048 	49171.4 	10552.7 	13000 	93000 	-36135.7 	43922.9 	204800
4096 	29842 	8037.85 	6000 	67000 	-23950.2 	37195.3 	409600


# Index 20: Results for mFragmentMigration
32 	81450.6 	231806 	0 	788000 	-53937.5 	38312.5 	3200
128 	6.48879e+15 	NaNQ 	-1.16002e+13 	6.92145e+18 	-1.08158e+17 	6.81331e+18 	12800
512 	17105 	51399.2 	0 	204000 	-28662.1 	32628.9 	51200
1024 	4.23235e+14 	NaNQ 	0 	7.22321e+18 	-1.41078e+16 	7.2091e+18 	102400
2048 	5.94465e+14 	NaNQ 	0 	6.95694e+18 	-1.18893e+16 	6.94505e+18 	204800
4096 	2.385e+14 	NaNQ 	-4.03777e+12 	4.07041e+18 	-5.96654e+15 	4.06445e+18 	409600
