# TraceSetId:Name:Value
# 1780:fft_x:128
# 1780:fft_y:128
# 1780:fft_z:128
# 1780:p_x:8
# 1780:p_y:8
# 1780:p_z:8
# 1780:source_id:46037
# 1780:vox_x:64
# 1780:vox_y:64
# 1780:vox_z:64
# 1785:fft_x:128
# 1785:fft_y:128
# 1785:fft_z:128
# 1785:p_x:8
# 1785:p_y:8
# 1785:p_z:8
# 1785:source_id:46037
# 1785:vox_x:64
# 1785:vox_y:64
# 1785:vox_z:64
# 1784:fft_x:128
# 1784:fft_y:128
# 1784:fft_z:128
# 1784:p_x:8
# 1784:p_y:8
# 1784:p_z:16
# 1784:source_id:46037
# 1784:vox_x:64
# 1784:vox_y:64
# 1784:vox_z:64
# 1783:fft_x:128
# 1783:fft_y:128
# 1783:fft_z:128
# 1783:p_x:16
# 1783:p_y:8
# 1783:p_z:16
# 1783:source_id:46037
# 1783:vox_x:64
# 1783:vox_y:64
# 1783:vox_z:64
# 1782:fft_x:128
# 1782:fft_y:128
# 1782:fft_z:128
# 1782:p_x:16
# 1782:p_y:16
# 1782:p_z:16
# 1782:source_id:46037
# 1782:vox_x:64
# 1782:vox_y:64
# 1782:vox_z:64
# 1794:fft_x:128
# 1794:fft_y:128
# 1794:fft_z:128
# 1794:p_x:16
# 1794:p_y:32
# 1794:p_z:16
# 1794:source_id:46037
# 1794:vox_x:64
# 1794:vox_y:64
# 1794:vox_z:64
# 1781:fft_x:128
# 1781:fft_y:128
# 1781:fft_z:128
# 1781:p_x:32
# 1781:p_y:32
# 1781:p_z:16
# 1781:source_id:46037
# 1781:vox_x:64
# 1781:vox_y:64
# 1781:vox_z:64
#
# column 1: trace set id
# column 2: node count
# column 3: average
# column 4: std. dev
# column 5: min()
# column 6: max()
# column 7: minDev (deviation from average value computed for each ts)
# column 8: maxDev (deviation from average value computed for each ts)
# column 9: count()


# Index 0: Results for GlobalizePositions_Cntl
1780 	512 	991919 	400291 	803097 	3.15048e+06 	-851993 	585050 	92672
1785 	512 	991914 	400323 	805132 	3.14962e+06 	-844132 	568883 	92672
1784 	1024 	940497 	375049 	747288 	2.71364e+06 	-628510 	357755 	185344
1783 	2048 	1.09976e+06 	406134 	889143 	2.77435e+06 	-543340 	299588 	370688
1782 	4096 	1.52616e+06 	584393 	1.21633e+06 	3.56159e+06 	-390426 	191306 	741376
1794 	8192 	2.5911e+06 	1.02661e+06 	2.06758e+06 	5.88397e+06 	-321558 	243613 	1.48275e+06
1781 	16384 	5.39772e+06 	2.29424e+06 	4.33754e+06 	1.22334e+07 	-278728 	355829 	2.9655e+06


# Index 1: Results for NSQ_RealSpace_Meat_
1780 	512 	7.28311e+06 	682201 	5.31732e+06 	9.90834e+06 	-1.9623e+06 	2.62749e+06 	92672
1785 	512 	7.28315e+06 	682260 	5.31608e+06 	9.91026e+06 	-1.96345e+06 	2.63547e+06 	92672
1784 	1024 	3.59036e+06 	375153 	2.28751e+06 	5.09501e+06 	-1.30331e+06 	1.50485e+06 	185344
1783 	2048 	1.76908e+06 	221060 	984503 	3.2718e+06 	-786002 	1.62031e+06 	370688
1782 	4096 	877375 	120905 	429862 	1.64224e+06 	-452326 	787984 	741376
1794 	8192 	442486 	66486.1 	192543 	977417 	-258328 	535362 	1.48275e+06
1781 	16384 	228592 	38505.7 	83944 	503897 	-143215 	277462 	2.9655e+06


# Index 2: Results for P2_InitialBarrier
1780 	512 	6.76035e+15 	NaNQ 	0 	3.4613e+18 	-6.76035e+15 	3.45454e+18 	92672
1785 	512 	6.76035e+15 	NaNQ 	0 	3.4613e+18 	-6.76035e+15 	3.45454e+18 	92672
1784 	1024 	3.3821e+15 	NaNQ 	0 	3.46327e+18 	-3.3821e+15 	3.45989e+18 	185344
1783 	2048 	1.69311e+15 	NaNQ 	0 	3.46749e+18 	-1.69311e+15 	3.4658e+18 	370688
1782 	4096 	1.6949e+15 	NaNQ 	0 	3.47115e+18 	-1.6949e+15 	3.46945e+18 	741376
1794 	8192 	-2.04094e+18 	NaNQ 	-4.52814e+18 	-1.028e+18 	-2.16451e+18 	1.33562e+18 	1.48275e+06
1781 	16384 	2.58255e+15 	NaNQ 	0 	3.52604e+18 	-2.58255e+15 	3.52345e+18 	2.9655e+06


# Index 3: Results for P2_KSpace_Control
1780 	512 	1.17949e+07 	2.95282e+06 	8.08796e+06 	3.01548e+07 	-1.40485e+07 	8.08303e+06 	92672
1785 	512 	1.17945e+07 	2.9542e+06 	8.07339e+06 	3.015e+07 	-1.40649e+07 	8.09781e+06 	92672
1784 	1024 	7.83893e+06 	1.62284e+06 	5.3273e+06 	1.79907e+07 	-7.29457e+06 	5.40806e+06 	185344
1783 	2048 	5.57971e+06 	1.28336e+06 	3.36155e+06 	1.30478e+07 	-6.2829e+06 	3.16667e+06 	370688
1782 	4096 	3.23135e+06 	759915 	2.10669e+06 	7.63878e+06 	-3.57698e+06 	1.87541e+06 	741376
1794 	8192 	3.04201e+06 	502444 	2.23094e+06 	5.9477e+06 	-2.18463e+06 	1.37654e+06 	1.48275e+06
1781 	16384 	2.65752e+06 	382504 	2.01402e+06 	4.9636e+06 	-1.72721e+06 	1.03869e+06 	2.9655e+06


# Index 4: Results for P2_Simtick_Loop_Control
1780 	512 	2.52379e+07 	9.43762e+06 	2.01635e+07 	6.01e+07 	-350910 	335069 	92672
1785 	512 	2.52378e+07 	9.43846e+06 	2.01851e+07 	6.00548e+07 	-313006 	269558 	92672
1784 	1024 	1.55056e+07 	5.25686e+06 	1.27187e+07 	3.45107e+07 	-296624 	235914 	185344
1783 	2048 	1.08007e+07 	3.53809e+06 	8.69529e+06 	2.43507e+07 	-299526 	247373 	370688
1782 	4096 	7.85435e+06 	2.45565e+06 	6.4169e+06 	1.74003e+07 	-476987 	326236 	741376
1794 	8192 	8.93608e+06 	2.16992e+06 	7.66002e+06 	1.7475e+07 	-591497 	506268 	1.48275e+06
1781 	16384 	1.3555e+07 	3.16127e+06 	1.15731e+07 	2.52348e+07 	-1.02289e+06 	929206 	2.9655e+06


# Index 5: Results for P3ME_ForwardFFT_Control
1780 	512 	3.13193e+06 	62821.4 	2.92828e+06 	3.37991e+06 	-219602 	226846 	92672
1785 	512 	3.13069e+06 	62874.3 	2.91948e+06 	3.38147e+06 	-213428 	221705 	92672
1784 	1024 	2.12383e+06 	53455.6 	1.85992e+06 	2.38978e+06 	-269145 	247130 	185344
1783 	2048 	1.41629e+06 	39608.8 	1.24088e+06 	1.5892e+06 	-206791 	159580 	370688
1782 	4096 	961216 	28773.7 	804666 	1.09075e+06 	-161479 	112137 	741376
1794 	8192 	1.11853e+06 	30726.8 	843747 	1.24433e+06 	-272098 	113569 	1.48275e+06
1781 	16384 	996677 	24857.4 	889203 	1.08886e+06 	-108983 	87767.9 	2.9655e+06


# Index 6: Results for ReduceForces_Cntl
1780 	512 	638819 	160732 	463568 	1.60816e+06 	-363263 	347701 	92672
1785 	512 	639329 	160291 	473814 	1.61296e+06 	-311579 	339210 	92672
1784 	1024 	669903 	134660 	500011 	1.40273e+06 	-305152 	226587 	185344
1783 	2048 	817007 	86463.1 	670803 	1.41477e+06 	-217095 	292499 	370688
1782 	4096 	1.21792e+06 	75195.6 	930847 	1.80246e+06 	-461172 	325177 	741376
1794 	8192 	2.10798e+06 	102839 	1.74312e+06 	2.7312e+06 	-496586 	378067 	1.48275e+06
1781 	16384 	4.57489e+06 	194073 	3.88902e+06 	5.80168e+06 	-1.08464e+06 	678073 	2.9655e+06


# Index 7: Results for ThrobberBcast
1780 	512 	756395 	160227 	650424 	1.42324e+06 	-141863 	118542 	92672
1785 	512 	756386 	160197 	655230 	1.40767e+06 	-153154 	107697 	92672
1784 	1024 	766515 	215900 	635689 	1.60998e+06 	-109524 	108487 	185344
1783 	2048 	962282 	300555 	793808 	2.0319e+06 	-108008 	179364 	370688
1782 	4096 	1.41562e+06 	517063 	1.1379e+06 	3.02782e+06 	-136744 	143875 	741376
1794 	8192 	2.49591e+06 	967907 	2.00337e+06 	5.3879e+06 	-126185 	201040 	1.48275e+06
1781 	16384 	5.31648e+06 	2.25028e+06 	4.27836e+06 	1.1868e+07 	-234903 	315250 	2.9655e+06


# Index 8: Results for ThrobberReduce
1780 	512 	537522 	157641 	395725 	1.40464e+06 	-331118 	247520 	92672
1785 	512 	537508 	157944 	398417 	1.4274e+06 	-292783 	271706 	92672
1784 	1024 	586416 	132004 	444132 	1.2941e+06 	-258799 	196615 	185344
1783 	2048 	758347 	86084.3 	626383 	1.32646e+06 	-227278 	258263 	370688
1782 	4096 	1.16388e+06 	73684.6 	892363 	1.75111e+06 	-447202 	327002 	741376
1794 	8192 	2.07336e+06 	102998 	1.72323e+06 	2.70208e+06 	-485405 	381782 	1.48275e+06
1781 	16384 	4.52534e+06 	193313 	3.86633e+06 	5.75446e+06 	-1.0714e+06 	681705 	2.9655e+06
