# TraceSetId:Name:Value
# 1772:fft_x:128
# 1772:fft_y:128
# 1772:fft_z:128
# 1772:p_x:8
# 1772:p_y:8
# 1772:p_z:8
# 1772:source_id:51233
# 1772:vox_x:64
# 1772:vox_y:64
# 1772:vox_z:64
# 1773:fft_x:128
# 1773:fft_y:128
# 1773:fft_z:128
# 1773:p_x:8
# 1773:p_y:8
# 1773:p_z:16
# 1773:source_id:51233
# 1773:vox_x:64
# 1773:vox_y:64
# 1773:vox_z:64
# 1774:fft_x:128
# 1774:fft_y:128
# 1774:fft_z:128
# 1774:p_x:16
# 1774:p_y:8
# 1774:p_z:16
# 1774:source_id:51233
# 1774:vox_x:64
# 1774:vox_y:64
# 1774:vox_z:64
# 1775:fft_x:128
# 1775:fft_y:128
# 1775:fft_z:128
# 1775:p_x:16
# 1775:p_y:16
# 1775:p_z:16
# 1775:source_id:51233
# 1775:vox_x:64
# 1775:vox_y:64
# 1775:vox_z:64
# 1776:fft_x:128
# 1776:fft_y:128
# 1776:fft_z:128
# 1776:p_x:16
# 1776:p_y:32
# 1776:p_z:16
# 1776:source_id:51233
# 1776:vox_x:64
# 1776:vox_y:64
# 1776:vox_z:64
# 1777:fft_x:128
# 1777:fft_y:128
# 1777:fft_z:128
# 1777:p_x:32
# 1777:p_y:32
# 1777:p_z:16
# 1777:source_id:51233
# 1777:vox_x:64
# 1777:vox_y:64
# 1777:vox_z:64
#
# column 1: trace set id
# column 2: node count
# column 3: average
# column 4: std. dev
# column 5: min()
# column 6: max()
# column 7: minDev (deviation from average value computed for each ts)
# column 8: maxDev (deviation from average value computed for each ts)
# column 9: count()


# Index 0: Results for GlobalizePositions_Cntl
1772 	512 	1.39029e+06 	18989.6 	1.32677e+06 	1.49317e+06 	-2.09804e+06 	815550 	92672
1773 	1024 	1.26791e+06 	23610.2 	1.19529e+06 	1.37691e+06 	-1.25035e+06 	479340 	185344
1774 	2048 	1.2406e+06 	17104.5 	1.17026e+06 	1.32254e+06 	-773685 	310276 	370688
1775 	4096 	1.52799e+06 	17824.6 	1.47042e+06 	1.62097e+06 	-443056 	245927 	741376
1776 	8192 	2.40793e+06 	34525.1 	2.30479e+06 	2.56568e+06 	-364275 	330462 	1.48275e+06
1777 	16384 	4.96041e+06 	51331 	4.81131e+06 	5.23362e+06 	-511123 	668820 	2.85615e+06


# Index 1: Results for P2_InitialBarrier
1772 	512 	6.76035e+15 	NaNQ 	0 	3.4613e+18 	-6.76035e+15 	3.45454e+18 	92672
1773 	1024 	3.3821e+15 	NaNQ 	0 	3.46327e+18 	-3.3821e+15 	3.45989e+18 	185344
1774 	2048 	1.69311e+15 	NaNQ 	0 	3.46749e+18 	-1.69311e+15 	3.4658e+18 	370688
1775 	4096 	1.6949e+15 	NaNQ 	0 	3.47115e+18 	-1.6949e+15 	3.46945e+18 	741376
1776 	8192 	-2.0106e+18 	NaNQ 	-4.50082e+18 	-1.00068e+18 	-2.71098e+18 	7.89154e+17 	1.48275e+06
1777 	16384 	2.59625e+15 	NaNQ 	0 	3.52604e+18 	-2.8978e+15 	3.5236e+18 	2.85615e+06


# Index 2: Results for P2_KSpace_Control
1772 	512 	9.55598e+06 	177560 	9.20984e+06 	1.05837e+07 	-336937 	634395 	92672
1773 	1024 	6.27537e+06 	138742 	5.94836e+06 	7.11395e+06 	-351503 	437463 	185344
