# TraceSetId:Name:Value
# 1762:fft_x:128
# 1762:fft_y:128
# 1762:fft_z:128
# 1762:p_x:16
# 1762:p_y:16
# 1762:p_z:16
# 1762:source_id:46037
# 1762:vox_x:64
# 1762:vox_y:64
# 1762:vox_z:64
# 1763:fft_x:128
# 1763:fft_y:128
# 1763:fft_z:128
# 1763:p_x:16
# 1763:p_y:32
# 1763:p_z:16
# 1763:source_id:46037
# 1763:vox_x:64
# 1763:vox_y:64
# 1763:vox_z:64
# 1764:fft_x:128
# 1764:fft_y:128
# 1764:fft_z:128
# 1764:p_x:32
# 1764:p_y:32
# 1764:p_z:16
# 1764:source_id:46037
# 1764:vox_x:64
# 1764:vox_y:64
# 1764:vox_z:64
#
# column 1: trace set id
# column 2: node count
# column 3: average
# column 4: std. dev
# column 5: min()
# column 6: max()
# column 7: minDev (deviation from average value computed for each ts)
# column 8: maxDev (deviation from average value computed for each ts)
# column 9: count()


# Index 0: Results for GlobalizePositions_Cntl
1762 	4096 	700990 	216504 	538716 	1.79141e+06 	-887877 	259709 	331776
1763 	8192 	578934 	198886 	436437 	1.62236e+06 	-912082 	198301 	663552
1764 	16384 	612882 	161066 	471459 	1.41151e+06 	-660926 	187551 	1.3271e+06


# Index 1: Results for P2_InitialBarrier
1762 	4096 	2.54709e+15 	NaNQ 	0 	3.47762e+18 	-2.54709e+15 	3.47508e+18 	331776
1763 	8192 	-4.93735e+18 	NaNQ 	-6.19438e+18 	-2.68298e+18 	-3.49983e+18 	1.15732e+16 	663552
1764 	16384 	2.58749e+15 	NaNQ 	0 	3.53279e+18 	-2.58749e+15 	3.5302e+18 	1.3271e+06


# Index 2: Results for P2_KSpace_Control
1762 	4096 	2.2511e+06 	239816 	1.88085e+06 	2.98601e+06 	-339462 	247850 	331776
1763 	8192 	2.03617e+06 	198719 	1.75456e+06 	2.6205e+06 	-261725 	183628 	663552
1764 	16384 	1.48113e+06 	166510 	1.2073e+06 	1.96791e+06 	-211750 	174252 	1.3271e+06


# Index 3: Results for P2_Simtick_Loop_Control
1762 	4096 	1.00126e+07 	3.99933e+06 	7.59067e+06 	2.20894e+07 	-187681 	130601 	331776
1763 	8192 	6.7054e+06 	2.66461e+06 	5.06471e+06 	1.51412e+07 	-188440 	123869 	663552
1764 	16384 	4.64349e+06 	2.01494e+06 	3.4351e+06 	1.14923e+07 	-133692 	131569 	1.3271e+06


# Index 4: Results for P3ME_ForwardFFT_Control
1762 	4096 	742985 	29497.5 	624295 	893786 	-124321 	130857 	331776
1763 	8192 	818529 	30914.4 	656035 	962029 	-166595 	111214 	663552
1764 	16384 	552948 	21213.3 	480556 	687898 	-99935.4 	109645 	1.3271e+06


# Index 5: Results for RealSpaceAddForces
1762 	4096 	289658 	14673.7 	240990 	354648 	-49775.8 	64443.2 	331776
1763 	8192 	222175 	14856.9 	179523 	282263 	-42896.1 	60084.3 	663552
1764 	16384 	189269 	12130.4 	154458 	239666 	-35032.2 	50326.4 	1.3271e+06


# Index 6: Results for ReduceForces_Cntl
1762 	4096 	3.48304e+06 	1.38836e+06 	422808 	1.08554e+07 	-6.47371e+06 	4.11323e+06 	331776
1763 	8192 	2.63325e+06 	992931 	390625 	7.63358e+06 	-4.60584e+06 	2.66769e+06 	663552
1764 	16384 	1.59145e+06 	882413 	378695 	5.44602e+06 	-3.44722e+06 	1.73869e+06 	1.3271e+06


# Index 7: Results for Sync
1762 	4096 	2.54709e+15 	NaNQ 	0 	3.47762e+18 	-2.54709e+15 	3.47508e+18 	331776
1763 	8192 	-4.93735e+18 	NaNQ 	-6.19438e+18 	-2.68298e+18 	-3.49983e+18 	1.15732e+16 	663552
1764 	16384 	2.58749e+15 	NaNQ 	0 	3.53279e+18 	-2.58749e+15 	3.5302e+18 	1.3271e+06


# Index 8: Results for ThrobberBcast
1762 	4096 	343362 	15184.8 	286760 	408820 	-57111.1 	64798.2 	331776
1763 	8192 	302204 	15887.2 	243867 	369200 	-57584.3 	67427.3 	663552
1764 	16384 	392645 	23371.6 	324184 	539526 	-69512 	146050 	1.3271e+06


# Index 9: Results for ThrobberReduce
1762 	4096 	430657 	10753.6 	388215 	470901 	-41983.5 	39989.8 	331776
1763 	8192 	388633 	14274.8 	340632 	443466 	-48823.3 	56339.2 	663552
1764 	16384 	403456 	14828.9 	343639 	466031 	-60273.3 	62450 	1.3271e+06
