# Statistics for grouped trace points from trace_group_id 35
# column 1: node count
# column 2: average
# column 3: std. dev
# column 4: min()
# column 5: max()
# column 6: minDev (deviation from average value computed for each ts)
# column 7: maxDev (deviation from average value computed for each ts)
# column 8: count()


# Index 0: Results for GlobalizePositions_Cntl
2048 	3.3725e+15 	NaNQ 	0 	3.48832e+18 	-3.40656e+15 	3.48491e+18 	204800
4096 	8.48158e+14 	NaNQ 	0 	3.50915e+18 	-8.56726e+14 	3.50829e+18 	409600


# Index 4: Results for P2_KSpace_Control
32 	1.49887e+08 	4.52562e+06 	1.34042e+08 	1.74831e+08 	-1.15165e+07 	1.05017e+07 	3200
128 	4.88303e+07 	1.39298e+06 	4.341e+07 	5.2936e+07 	-4.97864e+06 	1.92262e+06 	12800
512 	1.1249e+07 	475908 	9.567e+06 	1.2654e+07 	-1.65651e+06 	554586 	51200
1024 	7.30692e+06 	323880 	6.123e+06 	8.742e+06 	-1.08763e+06 	726480 	102400
2048 	4.8631e+06 	253391 	4.043e+06 	5.994e+06 	-720734 	468440 	204800
4096 	4.18819e+06 	186648 	3.544e+06 	4.925e+06 	-560829 	281179 	409600


# Index 5: Results for P2_NSQ_Control
32 	975203 	559519 	18000 	1.876e+06 	-300312 	162500 	3200
128 	65174.8 	104382 	16000 	438000 	-155586 	44437.5 	12800
512 	27585.4 	21252.3 	15000 	103000 	-34255.9 	16796.9 	51200
1024 	22927.1 	10776.2 	16000 	66000 	-19504.9 	13495.1 	102400
2048 	20911.5 	5681.65 	16000 	46000 	-10787.1 	10238.3 	204800
4096 	20609.4 	3108.75 	16000 	38000 	-8183.35 	9816.65 	409600


# Index 6: Results for P2_Simtick_Loop_Control
32 	8.02781e+08 	5.59408e+08 	3.43105e+08 	1.6458e+09 	-1.01112e+06 	1.56191e+06 	3200
128 	1.17362e+08 	7.57814e+07 	9.3871e+07 	4.17755e+08 	-1.4332e+06 	1.2968e+06 	12800
512 	2.73315e+07 	1.02704e+07 	2.3767e+07 	6.8975e+07 	-473238 	453639 	51200
1024 	1.78791e+07 	6.74318e+06 	1.5257e+07 	4.5217e+07 	-628556 	578916 	102400
2048 	1.13763e+07 	4.47598e+06 	9.5e+06 	2.9594e+07 	-496253 	534630 	204800
4096 	9.00091e+06 	2.67107e+06 	7.873e+06 	1.914e+07 	-373509 	370920 	409600


# Index 7: Results for P3ME_AssignCharge_Control
32 	2.34688e+07 	2.76365e+06 	4.492e+06 	4.4681e+07 	-1.89235e+07 	1.99338e+07 	3200
128 	6.10054e+06 	197104 	3.177e+06 	8.219e+06 	-2.90897e+06 	2.11385e+06 	12800
512 	1.63984e+06 	62084.6 	904000 	2.266e+06 	-736750 	626082 	51200
1024 	866907 	39835.7 	544000 	1.083e+06 	-322128 	216572 	102400
2048 	463446 	28285.2 	159000 	660000 	-302827 	190131 	204800
4096 	255882 	19584.5 	36000 	420000 	-225221 	159238 	409600


# Index 8: Results for P3ME_BuildFragmentList
32 	4.58593e+06 	1.88492e+06 	4000 	7.57e+06 	-1.39781e+06 	1.47956e+06 	3200
128 	384916 	788253 	3999 	2.385e+06 	-331274 	176095 	12800
512 	142705 	296747 	3000 	1.098e+06 	-60000 	251670 	51200
1024 	111960 	231380 	3000 	777000 	-158656 	106292 	102400
2048 	85674.8 	164549 	3000 	547000 	-90826.2 	89051.3 	204800
4096 	70193.5 	128924 	3000 	470000 	-101210 	128560 	409600


# Index 9: Results for P3ME_Convolve
32 	1.20218e+07 	NaNQ 	1.1715e+07 	1.2135e+07 	-172312 	119250 	3200
128 	2.88527e+06 	NaNQ 	2.879e+06 	2.963e+06 	-6343.71 	63898.5 	12800
512 	460157 	3415.25 	458000 	483000 	-8224.61 	10605.5 	51200
1024 	239714 	1320.83 	238000 	252000 	-5050.78 	8156.25 	102400
2048 	111837 	1497.84 	106000 	120000 	-5877.93 	7649.41 	204800
4096 	51605.9 	491.695 	51000 	54000 	-741.455 	2456.79 	409600


# Index 10: Results for P3ME_ForwardFFT_Control
32 	5.1434e+07 	5.5075e+06 	3.9881e+07 	8.4884e+07 	-2.34638e+07 	2.3243e+07 	3200
128 	1.92898e+07 	1.48556e+06 	1.4278e+07 	2.1846e+07 	-5.08351e+06 	2.17349e+06 	12800
512 	4.74832e+06 	395773 	3.025e+06 	5.607e+06 	-1.88522e+06 	646775 	51200
1024 	3.10592e+06 	230360 	2.024e+06 	3.998e+06 	-1.20663e+06 	791670 	102400
2048 	2.19594e+06 	165251 	1.471e+06 	2.94e+06 	-916576 	489521 	204800
4096 	1.98483e+06 	101814 	1.453e+06 	2.458e+06 	-697473 	284890 	409600


# Index 11: Results for P3ME_Interpolate_Control
32 	1.28163e+07 	1.52002e+06 	2.384e+06 	2.4442e+07 	-1.03929e+07 	1.09522e+07 	3200
128 	3.29267e+06 	101246 	1.71e+06 	4.456e+06 	-1.5737e+06 	1.14449e+06 	12800
512 	854423 	32010.7 	460000 	1.175e+06 	-394285 	320553 	51200
1024 	423931 	20658.1 	268000 	539000 	-156320 	115091 	102400
2048 	218806 	13898.5 	69000 	308000 	-149762 	89303.7 	204800
4096 	114092 	9163.01 	14000 	184000 	-100092 	70000.7 	409600


# Index 12: Results for P3ME_Rev_FFT
32 	4.47879e+07 	403488 	4.3108e+07 	4.8378e+07 	-1.91459e+06 	2.71766e+06 	3200
128 	1.66723e+07 	797310 	1.5197e+07 	1.8668e+07 	-1.09299e+06 	1.73059e+06 	12800
512 	3.3461e+06 	10833 	3.275e+06 	3.43e+06 	-65111.3 	68503.9 	51200
1024 	2.51278e+06 	52724.5 	2.341e+06 	2.754e+06 	-172743 	231722 	102400
2048 	1.74866e+06 	39466.2 	1.605e+06 	1.94e+06 	-149864 	185656 	204800
4096 	1.67594e+06 	45893.6 	1.507e+06 	1.92e+06 	-183459 	246240 	409600


# Index 13: Results for ReduceForces_Cntl
32 	5.88135e+07 	7.28999e+07 	7.114e+06 	3.00719e+08 	-1.40682e+08 	1.41547e+08 	3200
128 	1.07502e+07 	1.13953e+07 	4.501e+06 	1.36337e+08 	-3.98159e+07 	8.46812e+07 	12800
512 	3.71381e+06 	2.18363e+06 	973000 	2.1314e+07 	-1.01141e+07 	8.95491e+06 	51200
1024 	3.72296e+06 	1.62924e+06 	1.705e+06 	1.5268e+07 	-6.06396e+06 	5.61109e+06 	102400
2048 	2.52456e+06 	1.34901e+06 	1.376e+06 	1.1217e+07 	-4.91713e+06 	3.47058e+06 	204800
4096 	1.83208e+06 	953815 	1.342e+06 	7.626e+06 	-3.47224e+06 	2.44091e+06 	409600


# Index 14: Results for UDF_KineticEnergy
32 	598286 	34825.1 	505000 	649000 	-92812.5 	50406.2 	3200
128 	155592 	15124.7 	96000 	173001 	-59632.7 	17467.8 	12800
512 	35634.6 	4531.02 	19000 	50000 	-16628.9 	14357.4 	51200
1024 	19258.9 	2255.66 	10000 	25000 	-9284.18 	5782.23 	102400
2048 	11859.9 	1285.93 	7000 	16000 	-4916.99 	4180.66 	204800
4096 	8206.56 	967.425 	5000 	13000 	-3292.72 	4828.37 	409600


# Index 15: Results for UDF_StdHarmonicBondForce
32 	5.14263e+06 	3.26353e+06 	2.687e+06 	1.4418e+07 	-2.44012e+06 	9.26194e+06 	3200
128 	1.28433e+06 	1.29805e+06 	647000 	6.407e+06 	-636375 	5.11998e+06 	12800
512 	332582 	353649 	159000 	1.887e+06 	-173908 	1.55476e+06 	51200
1024 	177076 	186975 	78000 	1.154e+06 	-99418.9 	974794 	102400
2048 	99515.3 	101128 	43000 	642000 	-56466.8 	541694 	204800
4096 	60592.9 	58856.3 	22000 	484000 	-38495.4 	423614 	409600


# Index 16: Results for UDF_UpdatePosition
32 	447333 	24675.9 	382000 	484000 	-65750 	36500 	3200
128 	116092 	10522.2 	71999 	129000 	-44118.1 	13000.1 	12800
512 	20769.1 	3413.15 	12000 	33000 	-8812.5 	12300.8 	51200
1024 	9862.34 	673.383 	8000 	14000 	-2225.59 	3819.34 	102400
2048 	7035 	550.457 	5000 	9000 	-2053.22 	2007.32 	204800
4096 	5730.85 	515.428 	4000 	8000 	-1774.17 	2289.79 	409600


# Index 17: Results for UDF_UpdateVelocity
32 	2.08283e+06 	116154 	1.767e+06 	2.256e+06 	-316062 	170000 	3200
128 	543154 	54465.3 	327000 	606000 	-215906 	62016.7 	12800
512 	119369 	14934.8 	59000 	158000 	-59970.7 	30697.3 	51200
1024 	61130.1 	7832.52 	31000 	86000 	-31176.8 	23051.8 	102400
2048 	34254.2 	4433.78 	18000 	49000 	-16209 	14847.2 	204800
4096 	21400.1 	3162.09 	10000 	35000 	-11569.1 	13635.3 	409600


# Index 18: Results for UDF_WaterTIP3PInit
32 	-3.39836e+16 	NaNQ 	-1.09974e+18 	6.75445e+13 	-1.06542e+18 	3.43945e+16 	3200
128 	5.57629e+18 	NaNQ 	-8.03123e+18 	6.94292e+18 	-1.36638e+19 	1.3103e+18 	12800
512 	-8.56517e+18 	NaNQ 	-9.05862e+18 	5.0742e+13 	-4.0693e+17 	8.65174e+18 	51200
1024 	-2.88512e+18 	NaNQ 	-2.98122e+18 	5.64198e+13 	-6.69612e+16 	2.91432e+18 	102400
2048 	-8.606e+18 	NaNQ 	-8.79166e+18 	791000 	-9.87345e+16 	8.69293e+18 	204800
4096 	-5.45201e+18 	NaNQ 	-5.52326e+18 	424000 	-1.61814e+16 	5.50708e+18 	409600


# Index 19: Results for UDF_WaterTIP3PRattle
32 	2.32786e+06 	368443 	1.378e+06 	2.701e+06 	-949062 	368375 	3200
128 	589749 	148545 	59000 	706001 	-530875 	116173 	12800
512 	138446 	37057.5 	4000 	194000 	-141350 	47714.8 	51200
1024 	73325.2 	19927.2 	4000 	109000 	-73638.7 	31351.6 	102400
2048 	41162.4 	10932.7 	4000 	64000 	-38597.7 	21955.1 	204800
4096 	24784.7 	6715.05 	4000 	44000 	-21027.1 	19276.1 	409600


# Index 20: Results for UDF_WaterTIP3PShake
32 	4.44516e+06 	707309 	2.626e+06 	5.148e+06 	-1.82028e+06 	703250 	3200
128 	1.12332e+06 	282396 	111000 	1.344e+06 	-1.01245e+06 	220789 	12800
512 	273501 	76631.7 	4000 	373000 	-271492 	99646.5 	51200
1024 	136433 	38453.8 	4000 	197000 	-133397 	60641.6 	102400
2048 	73918.5 	20982.6 	4000 	116000 	-70563 	42151.9 	204800
4096 	42592.3 	12827 	4000 	81000 	-39056.6 	37950.9 	409600


# Index 21: Results for mFragmentMigration
32 	4.33637e+15 	NaNQ 	-6.44125e+13 	3.46913e+18 	-2.16883e+17 	3.25231e+18 	3200
128 	-1.98561e+15 	NaNQ 	-9.12433e+18 	8.2314e+18 	-9.14987e+18 	8.26707e+18 	12800
512 	-7.06226e+13 	NaNQ 	-9.05899e+18 	8.33757e+18 	-9.0749e+18 	8.34345e+18 	51200
1024 	-3.41531e+13 	NaNQ 	-8.96892e+18 	8.48393e+18 	-8.96807e+18 	8.48479e+18 	102400
2048 	1.01295e+14 	NaNQ 	-8.78653e+18 	8.78032e+18 	-8.78822e+18 	8.77864e+18 	204800
4096 	5.21413e+13 	NaNQ 	-4.03513e+12 	3.55953e+18 	-2.6111e+15 	3.55693e+18 	409600
