# Statistics for trace points from trace_group_id 2
# column 1: node count
# column 2: average
# column 3: std. dev.
# column 4: min()
# column 5: max()
# column 6: count()
# results for Ewald_AllReduce
8	3.2888e+06	2.40874e+06	222000	1.3546e+07	6048
32	1.94105e+06	1.29189e+06	231999	7.903e+06	24192
128	674413	500211	251000	5.655e+06	96768
256	595869	385903	277000	5.021e+06	193536
512	744313	406588	300000	4.503e+06	387072


# results for Ewald_Eiks
8	2.49078e+06	NaNQ	2.452e+06	2.522e+06	808
32	665836	29322.8	631000	2.349e+06	3232
128	192230	6658.31	164000	211000	12928
256	114639	4165.63	96000	129000	25856
512	75086.5	6481.6	57000	94000	51712


# results for Ewald_Forces
8	1.57826e+08	NaNQ	1.55851e+08	1.64057e+08	6048
32	4.25282e+07	763223	4.1624e+07	4.7472e+07	24192
128	2.84429e+07	97466.8	2.7884e+07	2.8659e+07	96768
256	2.65394e+07	65104.6	2.6146e+07	2.678e+07	193536
512	2.5601e+07	142314	2.5153e+07	2.5941e+07	387072


# results for Ewald_KSpace
8	2.48913e+09	NaNQ	2.48665e+09	2.49179e+09	808
32	3.96049e+08	NaNQ	3.95059e+08	3.97191e+08	3232
128	1.89421e+08	NaNQ	1.88685e+08	1.90211e+08	12928
256	1.69927e+08	NaNQ	1.69453e+08	1.70747e+08	25856
512	1.61656e+08	NaNQ	1.61174e+08	1.62835e+08	51712


# results for Ewald_LocalReduce
8	5.64992e+07	655073	5.5562e+07	5.8522e+07	6048
32	5.83914e+06	72057.3	5.618e+06	6.039e+06	24192
128	907919	37199	785000	963000	96768
256	452673	20526	378000	489000	193536
512	230813	35294.9	125000	295000	387072


# results for Ewald_Loop
8	2.4866e+09	NaNQ	2.48412e+09	2.48928e+09	808
32	3.95364e+08	NaNQ	3.93313e+08	3.96507e+08	3232
128	1.89216e+08	NaNQ	1.88501e+08	1.89994e+08	12928
256	1.69801e+08	NaNQ	1.69333e+08	1.70613e+08	25856
512	1.6157e+08	NaNQ	1.61102e+08	1.6274e+08	51712


# results for GlobalizePositions_Cntl
8	4.19403e+06	312231	3.273e+06	5.36e+06	808
32	4.55938e+06	288997	3.628e+06	5.834e+06	3232
128	4.72196e+06	252358	3.849e+06	5.651e+06	12928
256	4.69583e+06	236664	3.731e+06	5.724e+06	25856
512	4.73156e+06	249042	3.819e+06	5.73e+06	51712


# results for P2_KSpace_Control
8	2.48914e+09	NaNQ	2.48666e+09	2.49179e+09	808
